health_region_code,legacy_reconstructed,canonical,diagnostic_80_plus,absolute_difference
35131,8.515119615294756,8.515119615294756,8.891533308422707,0.3764136931279509
35132,8.105187865188274,8.105187865188274,8.12822531665405,0.023037451465775405
35133,7.956667076208074,7.956667076208074,8.092567814171444,0.13590073796336988
35141,7.417228131287987,7.417228131287987,7.4839438742804,0.06671574299241279
35142,11.039873950592382,11.039873950592382,11.180482622215719,0.1406086716233368
35143,9.191579991180731,9.191579991180731,9.280237118119832,0.08865712693910055
35151,7.811221703540271,7.811221703540272,7.918653588588654,0.10743188504838219
35152,12.05312395067473,12.053123950674731,12.05312395067473,1.7763568394002505e-15
35153,10.111648085794027,10.111648085794029,10.32189926418647,0.21025117839244167
35154,8.485743231671766,8.485743231671766,8.61982057318488,0.13407734151311423
35155,6.905785830594973,6.905785830594973,6.977947911015051,0.07216208042007821
35156,6.482120841682066,6.482120841682066,6.482120841682066,0.0
35157,10.714368222238205,10.714368222238203,10.786198640441224,0.07183041820302094
35161,8.740878153597084,8.740878153597084,8.832583028979691,0.0917048753826073
35162,12.250304883842551,12.250304883842553,12.632043196051399,0.3817383122088458
35163,8.723068789168847,8.723068789168847,8.750266975586324,0.027198186417477288
35171,6.123714817519983,6.123714817519983,6.23949163521679,0.11577681769680748
35172,6.585938059739386,6.585938059739386,6.65348067446884,0.06754261472945355
35173,8.31493041212548,8.31493041212548,8.31493041212548,0.0
35174,4.441290377830522,4.441290377830522,4.4801306221949515,0.038840244364429566
41001,9.442962846163123,9.442962846163123,9.442962846163123,0.0
41002,7.673424103177347,7.673424103177348,7.752130316975311,0.07870621379796283
41003,10.432551741048723,10.432551741048725,10.4928409109434,0.060289169894675254
41004,9.713220767832956,9.713220767832958,9.713220767832956,1.7763568394002505e-15
41005,14.13057017572912,14.13057017572912,14.18644593855577,0.05587576282665019
41006,12.52090852171109,12.52090852171109,12.65258938080645,0.13168085909535954
41007,14.328991970610952,14.328991970610954,14.504518764992516,0.17552679438156282
41008,13.295704516377354,13.295704516377356,13.482438109414305,0.18673359303694959
41009,9.851223587529475,9.851223587529471,10.098116570542933,0.24689298301346163
41010,10.86173331817691,10.86173331817691,10.946772732678678,0.0850394145017681
41011,8.829516989440716,8.829516989440716,8.854549941211834,0.025032951771118306
41012,8.781814308948546,8.781814308948547,8.808647080993685,0.026832772045137787
41013,8.084255282717185,8.084255282717185,8.192716537871949,0.10846125515476324
41014,11.586844987598175,11.586844987598177,11.68710477988074,0.10025979228256254
41015,7.325240458838629,7.325240458838629,7.346356658039763,0.021116199201133945
41016,8.594638814163952,8.594638814163952,8.69602014380745,0.10138132964349822
