origin_region,destination_region,admissions
41009,41017,70.0
41009,41015,
41009,41002,
41009,41002,8.0
41009,41003,7.0
41009,41017,32.0
41009,41012,12.0
41009,41006,
41009,52001,
41020,41016,
41020,41017,12.0
41020,41012,
41020,41006,5.0
41014,41004,
41014,41002,6.0
41014,41017,
41014,41012,
41017,41014,
41017,41017,10.0
41009,41014,
41009,41009,
41009,41003,
41011,41011,
41011,41011,17.0
41011,41016,20.0
41011,41017,7.0
41011,41012,77.0
41001,41001,
41001,41001,
41001,41001,
41001,41002,13.0
41001,41002,27.0
41001,41003,7.0
41015,41015,23.0
41015,41016,8.0
41015,41015,43.0
41015,41015,
41014,41017,
41014,41015,
41014,41017,
41018,41018,
41018,41016,
41018,41017,
41018,41002,
41018,41018,6.0
41010,41016,79.0
41010,41014,6.0
41010,41017,11.0
41010,41015,
41010,41003,
41010,41017,15.0
41011,41016,5.0
41011,41017,18.0
41011,41002,
41015,41015,26.0
41015,41016,
41015,41014,8.0
41015,41017,42.0
41015,41015,7.0
41015,41015,65.0
41015,41002,6.0
41015,41017,9.0
41015,41012,
41008,41008,
41008,41008,8.0
41008,41003,
41008,41008,
41018,41018,
41018,41016,39.0
41018,41014,
41018,41017,11.0
41018,41018,14.0
41005,41016,14.0
41005,41014,
41005,41017,
41014,41016,
41014,41014,49.0
41014,41017,21.0
41014,41017,11.0
41014,41012,18.0
41012,41014,
41012,41017,8.0
41012,41017,6.0
41012,41012,42.0
41018,41002,
41018,41017,
41018,41017,21.0
41018,41018,
41020,41014,
41020,41017,14.0
41020,41002,
41020,41003,
41020,41017,5.0
41020,41012,
41020,42013,
41020,51003,
41008,41008,
41008,41017,13.0
41008,41002,
41008,41017,
41008,41012,
41022,41016,35.0
41022,41017,9.0
41022,41002,
41022,41003,
41022,41017,
41016,41016,26.0
41021,41016,285.0
41021,41014,
41021,41017,15.0
41021,41002,5.0
41021,41003,5.0
41021,41005,
41021,43007,
41015,41015,
41015,41015,7.0
41015,41015,
41015,41017,11.0
41015,41012,
41020,41014,
41020,41017,15.0
41020,41002,
41020,41003,
41015,41017,11.0
41015,41015,8.0
41015,41015,85.0
41015,41002,
41015,41002,6.0
41015,41017,9.0
41015,41015,
41015,41012,
41007,17006,
41007,41017,11.0
41007,41007,5.0
41007,41002,11.0
41007,41002,48.0
41007,41003,13.0
41007,41017,19.0
41007,41012,
41007,41006,9.0
41007,42002,
41003,41002,
41003,41017,
41003,41003,70.0
41003,41002,9.0
41003,41003,18.0
41003,41017,
41005,41016,29.0
41005,41017,5.0
41005,41002,
41005,41002,
41005,41003,11.0
41005,41017,6.0
41005,41012,6.0
41005,41006,
41020,41020,
41020,41014,
41020,41017,16.0
41020,41002,
41020,41002,5.0
41020,41003,
41020,41017,
41020,41012,20.0
41014,41014,17.0
41014,41017,38.0
41014,41015,
41014,41015,
41014,41014,
41014,41002,
41014,41003,
41014,41017,8.0
41014,41012,5.0
41015,41015,77.0
41015,41014,
41015,41017,13.0
41015,41015,8.0
41015,41003,
41015,41017,11.0
41001,41002,7.0
41001,41009,
41001,41017,
41001,41001,46.0
41001,41002,48.0
41001,41002,242.0
41001,41003,27.0
41001,42007,
41014,41015,6.0
41014,41016,
41014,41014,
41014,41017,
41014,41015,
41014,41002,
41014,41016,58.0
41014,41014,65.0
41014,41017,57.0
41014,41015,
41014,41014,9.0
41014,41002,12.0
41014,41003,
41014,41017,29.0
41014,41012,14.0
41020,41002,
41020,41002,
41007,32002,
41007,41007,
41007,41016,6.0
41007,41014,19.0
41007,41017,51.0
41007,41015,
41007,41007,11.0
41007,41002,
41007,41002,22.0
41007,41003,9.0
41007,41017,11.0
41007,41012,15.0
41007,41006,
41007,42003,
41007,50011,
41007,51014,
41007,52001,
41006,41002,
41006,41002,
41006,41006,25.0
41006,41017,13.0
41006,41002,6.0
41006,41003,12.0
41006,41017,
41006,41012,
41006,41006,
41011,41016,124.0
41011,41017,6.0
41011,41003,
41011,41017,17.0
41012,15003,
41012,41017,6.0
41012,41017,7.0
41012,41012,61.0
41012,41014,5.0
41012,41017,21.0
41012,41002,5.0
41012,41003,
41012,41017,
41012,41012,101.0
41008,41008,
41002,41002,
41002,41017,7.0
41002,41002,76.0
41002,41002,8.0
41002,41002,20.0
41002,41003,5.0
41002,41002,
41002,41002,
41002,41002,28.0
41002,41014,
41002,41017,27.0
41002,41002,523.0
41002,41002,228.0
41002,41003,75.0
41002,41017,11.0
41002,41012,
41019,41014,6.0
41019,41017,34.0
41019,41017,8.0
41008,41008,
41008,41017,
41008,41008,
41005,41005,
41005,41016,11.0
41005,41014,
41005,41017,25.0
41005,41002,5.0
41005,41002,14.0
41005,41003,25.0
41005,41017,12.0
41005,41006,22.0
41003,41017,17.0
41003,41003,8.0
41003,41002,6.0
41003,41003,23.0
41003,41017,5.0
41003,41012,
41002,35015,
41002,41002,
41002,41002,32.0
41002,41004,
41002,41014,6.0
41002,41017,10.0
41002,41001,
41002,41002,113.0
41002,41002,485.0
41002,41003,63.0
41002,41017,
41002,41012,
41005,41002,
41005,41016,69.0
41005,41014,6.0
41005,41017,34.0
41005,41002,
41005,41002,8.0
41005,41005,8.0
41005,41003,10.0
41005,41017,14.0
41005,41006,
41017,41015,
41017,41016,
41017,41017,
41017,41017,16.0
41014,41014,5.0
41014,41017,10.0
41014,41014,
41014,41003,
41014,41017,
41008,41008,8.0
41008,41017,
41008,41017,
41008,43015,
41003,33006,
41003,41002,
41003,41003,
41003,41002,6.0
41003,41004,5.0
41003,41014,
41003,41017,89.0
41003,41015,
41003,41002,41.0
41003,41002,203.0
41003,41003,615.0
41003,41005,
41003,41017,84.0
41003,41012,19.0
41003,41006,11.0
41003,42016,
41003,42011,
41003,43010,
41003,50012,
41001,41002,
41001,41016,
41001,41014,
41001,41017,6.0
41001,41001,
41001,41002,36.0
41001,41002,100.0
41001,41003,9.0
41001,41017,
41001,50015,
41017,41016,7.0
41017,41014,
41017,41017,45.0
41017,41002,15.0
41017,41003,6.0
41017,41017,
41017,41017,15.0
41003,41002,
41003,41017,
41003,41002,
41003,41003,8.0
41003,41017,5.0
41005,41017,
41014,41014,
41014,41015,
41014,41002,
41006,41014,
41006,41006,8.0
41017,41017,
41017,41016,
41017,41017,18.0
41017,41003,
41017,41017,22.0
41008,41008,
41008,41017,7.0
41015,41015,39.0
41015,41016,9.0
41015,41014,
41015,41017,
41017,41017,
41017,41016,
41017,41014,
41017,41017,40.0
41017,41002,
41017,41017,
41017,41017,
41017,41012,
41005,41004,
41005,41002,
41005,41003,7.0
41005,41005,425.0
41005,42006,
41011,41011,14.0
41011,41016,17.0
41011,41017,
41011,41012,
41019,41016,10.0
41019,41017,12.0
41019,41002,
41019,41003,
41019,41017,
41002,35011,
41002,41002,
41002,41002,5.0
41002,41014,
41002,41017,12.0
41002,41002,23.0
41002,41002,49.0
41002,41003,16.0
41002,41017,
41002,41006,6.0
41010,41007,
41010,41017,
41010,41016,
41010,41014,13.0
41010,41017,57.0
41010,41015,6.0
41010,41002,5.0
41010,41002,19.0
41010,41003,6.0
41010,41010,
41010,41017,19.0
41010,41012,5.0
41014,41016,
41014,41014,26.0
41014,41017,27.0
41014,41015,
41014,41002,
41014,41003,
41014,41017,9.0
41014,41012,
41011,41011,
41011,41016,27.0
41011,41017,5.0
41011,41002,
41011,52017,
41002,41002,
41002,41017,8.0
41002,41002,
41002,41002,12.0
41002,41002,53.0
41002,41003,17.0
41002,41002,
41009,41009,
41009,41017,
41009,41009,21.0
41009,41017,
41009,41012,
41018,41018,
41018,41017,6.0
41018,41003,
41018,41018,12.0
41011,41011,15.0
41011,41016,11.0
41011,41017,5.0
41011,41017,
41011,41012,
41008,41008,6.0
41008,41008,
41008,41016,
41008,41017,14.0
41008,41002,
41008,41003,
41008,41017,18.0
41008,41012,8.0
41004,41004,18.0
41004,41016,8.0
41004,41017,
41004,41002,6.0
41004,41003,12.0
41004,41004,7.0
41004,41017,6.0
41008,41008,
41008,41016,
41008,41017,10.0
41008,41003,
41008,41012,
41021,41002,
41021,41004,
41021,41016,230.0
41021,41014,
41021,41017,6.0
41021,41002,
41021,41003,
41021,41017,
41005,41017,24.0
41005,41002,
41005,41003,5.0
41005,41012,
41019,41014,
41019,41017,12.0
41019,41017,
41019,41012,
41018,41014,6.0
41018,41017,27.0
41018,41003,
41018,41017,9.0
41018,41018,16.0
41004,41004,7.0
41004,41016,
41004,41014,
41004,41017,6.0
41004,41002,24.0
41004,41003,15.0
41004,41002,
41004,41012,
41016,41016,
41016,41016,70.0
41016,41017,5.0
41005,35016,
41005,41016,6.0
41005,41017,5.0
41005,41002,
41005,41003,6.0
41005,41017,
41005,41012,
41022,41016,6.0
41022,41017,
41002,41002,
41002,41002,14.0
41002,41002,39.0
41002,41003,8.0
41002,41002,110.0
41002,41002,
41002,41002,
41002,41017,
41002,41002,
41002,41002,
41002,41002,24.0
41002,41003,5.0
41002,41002,7.0
41002,41012,
41002,42011,
41002,42012,
41002,42012,
41002,43030,
41017,35112,
41017,41017,
41017,41004,
41017,41016,18.0
41017,41014,6.0
41017,41017,123.0
41017,41002,
41017,41002,
41017,41003,
41017,41017,453.0
41017,41012,
41011,41016,12.0
41011,41014,
41011,41017,24.0
41011,41015,
41011,41002,7.0
41011,41003,
41011,41017,7.0
41011,41012,5.0
41011,42007,
41013,41014,
41013,41017,12.0
41013,41002,
41013,41017,
41013,41012,6.0
41022,41016,79.0
41022,41014,5.0
41022,41017,
41022,41002,7.0
41016,41016,
41016,41015,
41016,41016,61.0
41016,41014,
41016,41017,7.0
41016,41002,5.0
41016,41017,7.0
41016,41012,
41008,41008,
41019,41014,
41019,41017,
41019,41003,
41008,41008,9.0
41008,41004,
41008,41017,14.0
41008,41002,
41008,41003,
41008,41008,
41008,41012,
41018,41018,
41018,41017,7.0
41018,41002,6.0
41018,41017,6.0
41018,41012,5.0
41018,41018,
41018,41016,6.0
41018,41017,12.0
41018,41018,12.0
41014,41014,16.0
41014,41017,13.0
41014,41003,
41014,41017,11.0
41014,41012,6.0
41015,41015,10.0
41015,41015,65.0
41015,41016,15.0
41015,41014,
41015,41017,11.0
41015,41015,8.0
41015,41003,
41020,41014,
41020,41017,16.0
41020,41002,
41020,41003,
41020,41017,9.0
41020,41012,7.0
41020,42012,
41015,41015,23.0
41015,41014,
41015,41015,
41015,41003,
41015,41017,
41014,41014,36.0
41014,41017,5.0
41014,41015,
41014,41017,7.0
41014,41012,
41008,11005,
41008,41008,
41008,41008,
41008,41016,
41008,41017,
41008,41002,
41008,41008,
41008,41017,
41008,41008,26.0
41008,41012,
41010,41016,9.0
41010,41014,
41010,41012,
41022,41016,98.0
41022,41017,17.0
41022,41003,
41022,41017,11.0
41018,41014,
41018,41017,72.0
41018,41015,6.0
41018,41002,
41018,41003,
41018,41017,22.0
41018,41018,9.0
41014,41014,12.0
41014,41017,
41014,41017,
41019,41017,
41019,41017,
41019,41006,5.0
41010,41014,
41010,41017,18.0
41010,41002,
41010,41017,18.0
41010,41012,
41009,41009,26.0
41009,41020,
41009,41014,8.0
41009,41017,76.0
41009,41015,
41009,41002,18.0
41009,41003,9.0
41009,41017,12.0
41009,41012,13.0
41019,41002,
41019,41014,10.0
41019,41017,64.0
41019,41002,13.0
41019,41003,
41019,41017,32.0
41019,41019,
41019,41012,
41014,41016,
41014,41017,
41018,41018,5.0
41008,41008,
41008,41017,
41008,41002,
41008,41002,
41008,41008,
41008,41017,
41008,41012,
41008,43010,
41015,41015,102.0
41015,41016,
41015,41017,6.0
41014,35011,
41014,41016,23.0
41014,41014,
41014,41017,5.0
41014,41014,
41014,41003,
41014,41017,8.0
41014,41014,
41018,41014,
41018,41017,39.0
41018,41003,
41018,41017,5.0
41018,41012,
41018,41018,6.0
41007,41007,
41007,41002,12.0
41007,41003,
41007,41012,
41014,41016,11.0
41014,41014,16.0
41014,41017,13.0
41014,41015,
41014,41014,
41014,41012,9.0
41022,41016,143.0
41022,41017,7.0
41022,41022,5.0
41003,41014,
41003,41003,
41003,41002,
41003,41003,11.0
41003,41017,
41008,41008,9.0
41008,41017,15.0
41008,41002,6.0
41008,41003,
41008,41008,
41008,41012,
41008,41006,5.0
41015,41016,9.0
41015,41015,
41015,41015,
41015,41012,
41012,41016,
41012,41014,
41012,41017,9.0
41012,41002,
41012,41017,
41012,41012,8.0
41012,41012,19.0
41019,41014,
41019,41017,14.0
41019,41002,
41019,41003,
41019,41019,
41019,41006,6.0
41020,41014,
41020,41017,8.0
41020,41002,11.0
41020,41003,
41020,41017,
41020,41012,6.0
41002,33006,
41002,35073,
41002,35016,
41002,35095,
41002,41002,5.0
41002,41002,
41002,41002,55.0
41002,41004,
41002,41014,
41002,41017,11.0
41002,41002,117.0
41002,41002,678.0
41002,41003,33.0
41002,41017,6.0
41002,41002,
41002,41012,6.0
41002,41006,16.0
41002,42011,
41002,42012,
41002,50009,
41013,41013,
41013,41017,7.0
41006,41002,
41006,41017,11.0
41006,41002,5.0
41006,41002,74.0
41006,41003,23.0
41006,41017,
41006,41006,19.0
41006,41006,21.0
41009,41009,
41009,41014,18.0
41009,41017,55.0
41009,41002,
41009,41003,7.0
41009,41017,19.0
41009,41009,22.0
41009,41012,6.0
41020,41014,
41020,41017,14.0
41020,41002,6.0
41020,41003,
41016,41016,204.0
41016,41017,11.0
41016,41003,
41016,41017,
41016,41016,
41014,41016,25.0
41014,41014,9.0
41014,41017,
41018,41018,
41018,41014,10.0
41018,41017,35.0
41018,41015,5.0
41018,41002,
41018,41003,
41018,41017,17.0
41018,41012,5.0
41018,41018,11.0
41013,41013,
41013,41017,
41013,41015,
41013,41002,
41013,41003,
41013,41017,10.0
41018,41014,
41018,41017,15.0
41018,41015,
41018,41002,
41018,41003,
41018,41017,5.0
41018,41018,
41018,41012,
41018,41018,7.0
41015,41015,16.0
41015,41016,112.0
41015,41014,22.0
41015,41017,71.0
41015,41015,48.0
41015,41015,
41015,41002,33.0
41015,41003,10.0
41015,41017,64.0
41015,41012,48.0
41015,41006,19.0
41015,43017,
41015,50015,
41007,41007,7.0
41007,41012,
41003,41017,
41003,41003,10.0
41003,41017,
41003,41006,13.0
41009,41002,
41009,41017,
41009,41009,
41009,41002,
41018,41014,5.0
41018,41017,20.0
41018,41002,
41018,41017,14.0
41018,41012,
41018,41018,11.0
41017,41017,
41017,41017,18.0
41017,41014,
41017,41017,62.0
41017,41015,
41017,41002,
41017,41003,
41017,41017,15.0
41017,41017,26.0
41017,41018,
41019,41017,68.0
41019,41015,
41019,41002,27.0
41019,41003,7.0
41019,41017,34.0
41019,41012,12.0
41019,41006,
41007,41007,
41017,41017,54.0
41017,41002,
41017,41002,6.0
41017,41017,26.0
41017,41017,35.0
41014,41016,
41014,41014,7.0
41014,41017,
41014,41015,
41014,41002,
41014,41017,
41014,41012,5.0
41013,41013,
41013,41016,30.0
41013,41014,7.0
41013,41017,8.0
41013,41003,
41013,41017,6.0
41013,41012,33.0
41013,43017,
41012,41014,
41012,41017,
41012,41017,
41012,41012,23.0
41004,41004,35.0
41004,41015,
41004,41002,
41004,41003,
41004,41004,
41021,41002,
41021,41004,
41021,41016,134.0
41021,41014,11.0
41021,41017,53.0
41021,41002,13.0
41021,41002,58.0
41021,41003,17.0
41021,41017,19.0
41021,41018,
41021,41021,
41021,41012,
41021,43010,
41011,41016,28.0
41011,41014,6.0
41011,41017,6.0
41011,41015,16.0
41011,41017,10.0
41011,41011,36.0
41011,41012,
41014,41016,16.0
41014,41014,21.0
41014,41017,28.0
41014,41015,
41014,41014,
41014,41003,
41014,41017,15.0
41014,41014,
41014,41012,15.0
41020,41016,
41020,41014,6.0
41020,41017,12.0
41020,41003,
41020,41017,8.0
41020,41012,56.0
41021,41014,
41021,41017,17.0
41021,41002,5.0
41021,41002,16.0
41021,41003,13.0
41021,41017,22.0
41021,41021,
41021,41012,11.0
41002,41002,
41002,41017,
41002,41002,11.0
41002,41002,46.0
41002,41003,20.0
41002,41017,
41002,41002,20.0
41002,42006,
41020,35011,
41020,41002,
41020,41014,35.0
41020,41017,177.0
41020,41015,5.0
41020,41002,14.0
41020,41002,89.0
41020,41003,31.0
41020,41017,50.0
41020,41012,54.0
41020,41006,9.0
41020,42005,
41020,51014,
41019,41017,
41019,41002,
41019,41003,5.0
41019,41017,
41019,41019,6.0
41010,41010,
41010,41014,6.0
41010,41017,13.0
41010,41002,
41010,41002,5.0
41010,41003,
41010,41017,5.0
41010,41012,
41002,41002,
41002,41017,
41002,41002,
41002,41002,8.0
41002,41003,5.0
41002,41017,9.0
41013,41016,
41013,41014,10.0
41013,41017,7.0
41013,41003,
41013,41017,
41013,41013,
41013,41012,23.0
41013,41006,
41020,41017,5.0
41020,41002,
41020,41003,
41020,41017,
41020,41020,
41020,41012,
41005,41016,48.0
41005,41014,
41005,41017,15.0
41005,41015,
41005,41002,21.0
41005,41003,6.0
41005,41017,6.0
41005,41005,28.0
41005,42014,
41011,41011,
41011,41004,
41011,41016,5.0
41011,41014,5.0
41011,41017,17.0
41011,41002,
41011,41002,17.0
41011,41003,10.0
41011,41017,8.0
41011,41011,19.0
41011,41012,13.0
41012,41016,114.0
41012,41014,31.0
41012,41017,68.0
41012,41002,
41012,41002,31.0
41012,41003,8.0
41012,41017,58.0
41012,41012,1155.0
41012,41006,5.0
41006,41002,
41006,41017,10.0
41006,41002,7.0
41006,41002,23.0
41006,41003,16.0
41006,41006,168.0
41006,42012,
41015,41015,6.0
41015,41017,
41015,41015,
41015,41015,
41015,41017,
41018,41017,19.0
41018,41015,9.0
41018,41017,
41018,41012,
41018,41018,60.0
41019,41016,
41019,41014,
41019,41017,28.0
41019,41015,
41019,41002,
41019,41002,5.0
41019,41003,8.0
41019,41017,8.0
41019,41012,
41019,41019,
41021,41016,
41021,41017,15.0
41021,41002,
41021,41003,6.0
41021,41017,5.0
41021,41018,
41010,41016,17.0
41010,41017,
41010,41002,
41010,41012,9.0
41010,41010,
41008,41008,5.0
41008,41017,7.0
41008,41017,
41012,41014,8.0
41012,41012,27.0
41002,41017,
41002,41002,12.0
41002,41003,5.0
41002,41017,
41005,41016,
41005,41014,
41005,41017,14.0
41005,41002,12.0
41005,41003,
41005,41017,
41007,41017,6.0
41007,41007,
41007,41002,
41007,41002,
41007,41003,
41007,42003,
41012,41014,
41012,41017,12.0
41012,41002,
41012,41017,5.0
41012,41012,80.0
42008,42013,
42008,42013,
42008,42008,11.0
42008,42009,
42008,42013,
42008,42010,
42008,42008,
42003,41007,
42003,42003,52.0
42003,42002,
42003,42001,
42003,42013,
42003,42001,5.0
42003,42002,11.0
42003,42003,15.0
42003,42002,5.0
42003,42001,
42004,42004,21.0
42004,42004,
42004,42011,
42004,42004,56.0
42004,42004,28.0
42004,42005,
42004,42004,
42004,42004,47.0
42004,42007,
42004,42004,
42008,42009,
42008,42010,
42008,42008,
42008,42010,
42008,42008,9.0
42008,42009,16.0
42002,42002,
42002,42013,
42002,42001,6.0
42002,42002,7.0
42002,42003,
42002,42002,
42002,42001,
42002,42002,
42007,42007,
42007,42007,
42007,42007,20.0
42007,42013,
42007,42007,
42007,42007,17.0
42007,42007,
42010,42010,8.0
42010,42009,
42001,42001,
42001,42002,
42001,42003,
42001,42001,
42007,42004,
42007,42007,57.0
42013,42013,19.0
42013,42013,
42013,42009,
42013,42010,
42013,42011,
42013,42013,
42013,42010,
42013,42008,
42013,42009,
42007,42007,
42007,42007,20.0
42007,42007,8.0
42007,42007,28.0
42006,42004,64.0
42006,42006,
42006,42005,
42006,42013,
42006,42006,
42006,42004,27.0
42006,42007,
42006,42006,
42010,42010,8.0
42010,42010,
42010,42010,
42010,42010,
42010,42008,
42010,42009,
42011,42005,
42011,42011,122.0
42011,42006,
42011,42004,
42011,42007,
42011,42007,35.0
42011,42012,6.0
42011,52017,
42014,42014,187.0
42014,42016,7.0
42014,42016,
42014,42005,8.0
42014,42017,
42014,42011,5.0
42014,42013,5.0
42014,42016,18.0
42014,42015,
42014,42014,
42014,42015,38.0
42014,42014,43.0
42014,42007,8.0
42014,42014,
42014,42015,37.0
42014,43028,
42014,43004,
42016,42016,38.0
42016,42011,
42016,42016,7.0
42016,42015,
42016,42015,
42016,42014,
42016,42016,
42016,42015,6.0
42009,42009,6.0
42009,42009,
42009,42010,
42009,42008,
42009,42009,
42002,42003,
42002,42002,
42002,42010,
42006,42004,35.0
42006,42006,
42006,42011,
42006,42006,
42006,42004,22.0
42006,42006,6.0
42004,42004,
42004,42004,8.0
42004,42004,7.0
42004,42004,11.0
42004,42011,
42004,42004,12.0
42004,42007,
42004,42004,5.0
42014,42014,47.0
42014,42016,
42014,42005,
42014,42013,
42014,42016,
42014,42015,
42014,42015,
42014,42014,11.0
42014,42007,
42014,42015,8.0
42005,15003,
42005,41017,
42005,42005,36.0
42005,42006,
42005,42009,
42005,42007,
42005,42005,24.0
42005,42011,11.0
42005,42013,
42005,42007,228.0
42005,42012,
42005,52001,
42011,42011,32.0
42011,42007,
42014,42014,6.0
42014,42016,
42014,42016,
42014,42015,
42014,42015,7.0
42014,42014,38.0
42014,42014,87.0
42014,42015,11.0
42014,43010,
42014,43007,
42001,42001,
42001,42001,
42001,42002,
42001,42003,5.0
42001,42001,8.0
42001,42001,
42001,42001,5.0
42001,42001,
42017,33005,
42017,42006,
42017,42017,
42017,42017,
42017,42011,71.0
42017,42007,25.0
42017,42007,25.0
42012,42011,5.0
42012,42012,
42012,42012,8.0
42001,42002,
42001,42001,23.0
42001,42013,
42001,42001,
42006,42005,
42006,42004,
42006,42011,
42006,42006,
42006,42006,15.0
42006,42004,10.0
42006,42006,54.0
42007,42007,54.0
42007,42011,15.0
42007,42013,
42007,42007,444.0
42007,42007,12.0
42006,31016,
42006,42006,3400.0
42006,42009,
42006,42006,
42006,42005,14.0
42006,42017,
42006,42011,10.0
42006,42013,
42006,42015,
42006,42006,10.0
42006,42004,
42006,42006,
42006,42004,6.0
42006,42009,
42006,42007,
42006,42007,
42006,42006,
42006,42016,
42006,51013,
42013,42013,
42013,42013,
42013,42013,
42013,42009,
42013,42013,
42013,42013,
42013,42013,
42013,42013,
42005,42005,8.0
42005,42007,58.0
42013,42013,
42013,42013,
42013,42010,
42013,42008,
42013,42015,
42013,42013,13.0
42003,42002,
42003,42002,
42003,42003,
42003,42002,
42003,42003,
42013,42013,9.0
42013,42013,43.0
42013,42009,
42013,42007,
42013,42011,
42013,42013,
42013,42009,
42006,42006,35.0
42006,42005,
42006,42013,
42016,42016,10.0
42016,42016,114.0
42016,42005,
42016,42011,
42016,42013,
42016,42016,36.0
42016,42015,5.0
42016,42015,10.0
42016,42015,
42016,42014,11.0
42016,42007,
42016,42016,
42016,42015,25.0
42004,42011,
42004,42004,
42004,42004,7.0
42004,42004,27.0
42008,42009,40.0
42008,42009,
42006,15006,
42006,33005,
42006,42006,9.0
42006,42006,1025.0
42006,42007,
42006,42004,
42006,42005,18.0
42006,42011,7.0
42006,42013,
42006,42006,14.0
42006,42004,11.0
42006,42007,94.0
42006,42007,16.0
42006,43010,
42009,42009,201.0
42009,42009,14.0
42009,42007,
42009,42010,5.0
42009,42010,23.0
42009,42008,27.0
42009,42013,
42009,42003,
42009,42009,47.0
42009,42007,
42002,42002,15.0
42002,42002,
42002,42002,5.0
42002,42001,
