origin_region,destination_region,admissions,flow_version,contribution_id
35093,35093,28,MDB_HOSPITAL_FLOW_METHOD_1.0,9950
35155,35155,11,MDB_HOSPITAL_FLOW_METHOD_1.0,9951
35082,35081,118,MDB_HOSPITAL_FLOW_METHOD_1.0,9952
35082,35083,35,MDB_HOSPITAL_FLOW_METHOD_1.0,9953
35082,35082,57,MDB_HOSPITAL_FLOW_METHOD_1.0,9954
35082,35132,16,MDB_HOSPITAL_FLOW_METHOD_1.0,9955
35014,35014,53,MDB_HOSPITAL_FLOW_METHOD_1.0,9959
35014,35014,88,MDB_HOSPITAL_FLOW_METHOD_1.0,9962
35014,35013,11,MDB_HOSPITAL_FLOW_METHOD_1.0,9963
35014,35014,35,MDB_HOSPITAL_FLOW_METHOD_1.0,9967
35014,35141,8,MDB_HOSPITAL_FLOW_METHOD_1.0,9968
35014,35014,376,MDB_HOSPITAL_FLOW_METHOD_1.0,9970
35014,35016,264,MDB_HOSPITAL_FLOW_METHOD_1.0,9974
35014,35013,13,MDB_HOSPITAL_FLOW_METHOD_1.0,9975
35093,35093,9,MDB_HOSPITAL_FLOW_METHOD_1.0,9978
35091,35091,270,MDB_HOSPITAL_FLOW_METHOD_1.0,9979
35091,35093,65,MDB_HOSPITAL_FLOW_METHOD_1.0,9982
35091,35093,32,MDB_HOSPITAL_FLOW_METHOD_1.0,9984
35091,35091,10,MDB_HOSPITAL_FLOW_METHOD_1.0,9985
35094,35091,83,MDB_HOSPITAL_FLOW_METHOD_1.0,9987
35094,35092,12,MDB_HOSPITAL_FLOW_METHOD_1.0,9988
35094,35093,76,MDB_HOSPITAL_FLOW_METHOD_1.0,9989
35094,35093,27,MDB_HOSPITAL_FLOW_METHOD_1.0,9990
35094,35094,23,MDB_HOSPITAL_FLOW_METHOD_1.0,9991
35154,35151,24,MDB_HOSPITAL_FLOW_METHOD_1.0,9994
35111,35111,10,MDB_HOSPITAL_FLOW_METHOD_1.0,9999
35111,35112,54,MDB_HOSPITAL_FLOW_METHOD_1.0,10000
35091,35091,78,MDB_HOSPITAL_FLOW_METHOD_1.0,10001
35091,35093,18,MDB_HOSPITAL_FLOW_METHOD_1.0,10003
35091,35093,7,MDB_HOSPITAL_FLOW_METHOD_1.0,10004
35091,35016,14,MDB_HOSPITAL_FLOW_METHOD_1.0,10006
35155,35155,90,MDB_HOSPITAL_FLOW_METHOD_1.0,10007
35151,35151,21,MDB_HOSPITAL_FLOW_METHOD_1.0,10008
35153,35151,29,MDB_HOSPITAL_FLOW_METHOD_1.0,10010
35153,35155,13,MDB_HOSPITAL_FLOW_METHOD_1.0,10012
35092,35091,30,MDB_HOSPITAL_FLOW_METHOD_1.0,10013
35092,35092,15,MDB_HOSPITAL_FLOW_METHOD_1.0,10014
35092,35093,35,MDB_HOSPITAL_FLOW_METHOD_1.0,10015
35092,35093,13,MDB_HOSPITAL_FLOW_METHOD_1.0,10016
35111,35111,12,MDB_HOSPITAL_FLOW_METHOD_1.0,10018
35111,35112,112,MDB_HOSPITAL_FLOW_METHOD_1.0,10020
35092,35091,73,MDB_HOSPITAL_FLOW_METHOD_1.0,10022
35092,35092,11,MDB_HOSPITAL_FLOW_METHOD_1.0,10023
35092,35093,136,MDB_HOSPITAL_FLOW_METHOD_1.0,10024
35092,35093,9,MDB_HOSPITAL_FLOW_METHOD_1.0,10025
35092,35092,15,MDB_HOSPITAL_FLOW_METHOD_1.0,10026
35171,35171,21,MDB_HOSPITAL_FLOW_METHOD_1.0,10027
35151,35151,12,MDB_HOSPITAL_FLOW_METHOD_1.0,10028
35061,35063,22,MDB_HOSPITAL_FLOW_METHOD_1.0,10030
35061,35064,20,MDB_HOSPITAL_FLOW_METHOD_1.0,10031
35153,35151,15,MDB_HOSPITAL_FLOW_METHOD_1.0,10034
35095,35091,95,MDB_HOSPITAL_FLOW_METHOD_1.0,10035
35095,35092,5,MDB_HOSPITAL_FLOW_METHOD_1.0,10036
35095,35093,28,MDB_HOSPITAL_FLOW_METHOD_1.0,10037
35095,35095,5,MDB_HOSPITAL_FLOW_METHOD_1.0,10039
35063,35063,25,MDB_HOSPITAL_FLOW_METHOD_1.0,10040
35121,35121,18,MDB_HOSPITAL_FLOW_METHOD_1.0,10044
35121,35121,25,MDB_HOSPITAL_FLOW_METHOD_1.0,10045
35157,35151,5,MDB_HOSPITAL_FLOW_METHOD_1.0,10047
35081,35081,62,MDB_HOSPITAL_FLOW_METHOD_1.0,10051
35111,35112,70,MDB_HOSPITAL_FLOW_METHOD_1.0,10054
35072,35074,45,MDB_HOSPITAL_FLOW_METHOD_1.0,10056
35072,35072,16,MDB_HOSPITAL_FLOW_METHOD_1.0,10057
35072,35072,9,MDB_HOSPITAL_FLOW_METHOD_1.0,10058
35072,35141,27,MDB_HOSPITAL_FLOW_METHOD_1.0,10059
35072,35072,290,MDB_HOSPITAL_FLOW_METHOD_1.0,10060
35072,35016,8,MDB_HOSPITAL_FLOW_METHOD_1.0,10061
35155,35155,35,MDB_HOSPITAL_FLOW_METHOD_1.0,10063
35062,35063,38,MDB_HOSPITAL_FLOW_METHOD_1.0,10064
35062,35064,126,MDB_HOSPITAL_FLOW_METHOD_1.0,10065
35071,35074,20,MDB_HOSPITAL_FLOW_METHOD_1.0,10068
35071,35071,11,MDB_HOSPITAL_FLOW_METHOD_1.0,10069
35081,35081,27,MDB_HOSPITAL_FLOW_METHOD_1.0,10073
35072,35072,12,MDB_HOSPITAL_FLOW_METHOD_1.0,10076
35072,35074,249,MDB_HOSPITAL_FLOW_METHOD_1.0,10077
35072,35072,8,MDB_HOSPITAL_FLOW_METHOD_1.0,10078
35072,35072,60,MDB_HOSPITAL_FLOW_METHOD_1.0,10079
35072,35141,59,MDB_HOSPITAL_FLOW_METHOD_1.0,10080
35121,35121,5,MDB_HOSPITAL_FLOW_METHOD_1.0,10085
35023,35023,272,MDB_HOSPITAL_FLOW_METHOD_1.0,10087
35022,35023,15,MDB_HOSPITAL_FLOW_METHOD_1.0,10090
35063,35063,24,MDB_HOSPITAL_FLOW_METHOD_1.0,10091
35063,35064,12,MDB_HOSPITAL_FLOW_METHOD_1.0,10093
35041,35041,128,MDB_HOSPITAL_FLOW_METHOD_1.0,10097
35163,35163,78,MDB_HOSPITAL_FLOW_METHOD_1.0,10103
35163,35163,17,MDB_HOSPITAL_FLOW_METHOD_1.0,10105
35163,35163,21,MDB_HOSPITAL_FLOW_METHOD_1.0,10107
35163,35163,8,MDB_HOSPITAL_FLOW_METHOD_1.0,10109
35174,35141,327,MDB_HOSPITAL_FLOW_METHOD_1.0,10114
35174,35065,7,MDB_HOSPITAL_FLOW_METHOD_1.0,10116
35174,35016,7,MDB_HOSPITAL_FLOW_METHOD_1.0,10118
35174,35174,27,MDB_HOSPITAL_FLOW_METHOD_1.0,10119
35151,35151,81,MDB_HOSPITAL_FLOW_METHOD_1.0,10121
35071,35074,33,MDB_HOSPITAL_FLOW_METHOD_1.0,10122
35071,35071,13,MDB_HOSPITAL_FLOW_METHOD_1.0,10123
35071,35072,9,MDB_HOSPITAL_FLOW_METHOD_1.0,10124
35071,35141,14,MDB_HOSPITAL_FLOW_METHOD_1.0,10125
35114,35112,6,MDB_HOSPITAL_FLOW_METHOD_1.0,10127
35114,35114,30,MDB_HOSPITAL_FLOW_METHOD_1.0,10128
35172,35141,14,MDB_HOSPITAL_FLOW_METHOD_1.0,10130
35071,35074,21,MDB_HOSPITAL_FLOW_METHOD_1.0,10132
35071,35141,21,MDB_HOSPITAL_FLOW_METHOD_1.0,10134
35071,35071,31,MDB_HOSPITAL_FLOW_METHOD_1.0,10135
35103,35072,6,MDB_HOSPITAL_FLOW_METHOD_1.0,10137
35103,35101,24,MDB_HOSPITAL_FLOW_METHOD_1.0,10138
35103,35072,8,MDB_HOSPITAL_FLOW_METHOD_1.0,10139
35103,35141,13,MDB_HOSPITAL_FLOW_METHOD_1.0,10141
35103,35103,37,MDB_HOSPITAL_FLOW_METHOD_1.0,10145
35103,35104,691,MDB_HOSPITAL_FLOW_METHOD_1.0,10146
35103,35016,26,MDB_HOSPITAL_FLOW_METHOD_1.0,10148
35061,35063,22,MDB_HOSPITAL_FLOW_METHOD_1.0,10152
35061,35064,49,MDB_HOSPITAL_FLOW_METHOD_1.0,10153
35062,35063,18,MDB_HOSPITAL_FLOW_METHOD_1.0,10158
35062,35064,32,MDB_HOSPITAL_FLOW_METHOD_1.0,10160
35062,35062,94,MDB_HOSPITAL_FLOW_METHOD_1.0,10162
35062,35016,5,MDB_HOSPITAL_FLOW_METHOD_1.0,10163
35151,35151,48,MDB_HOSPITAL_FLOW_METHOD_1.0,10164
35014,35016,5,MDB_HOSPITAL_FLOW_METHOD_1.0,10173
35112,35112,213,MDB_HOSPITAL_FLOW_METHOD_1.0,10174
35101,35141,6,MDB_HOSPITAL_FLOW_METHOD_1.0,10177
35101,35101,48,MDB_HOSPITAL_FLOW_METHOD_1.0,10178
35101,35104,82,MDB_HOSPITAL_FLOW_METHOD_1.0,10179
35062,35064,15,MDB_HOSPITAL_FLOW_METHOD_1.0,10182
35131,35131,133,MDB_HOSPITAL_FLOW_METHOD_1.0,10188
35131,35132,75,MDB_HOSPITAL_FLOW_METHOD_1.0,10189
35131,35132,12,MDB_HOSPITAL_FLOW_METHOD_1.0,10190
35156,35155,21,MDB_HOSPITAL_FLOW_METHOD_1.0,10191
35092,35091,17,MDB_HOSPITAL_FLOW_METHOD_1.0,10192
35092,35092,5,MDB_HOSPITAL_FLOW_METHOD_1.0,10193
35092,35093,23,MDB_HOSPITAL_FLOW_METHOD_1.0,10194
35011,35011,128,MDB_HOSPITAL_FLOW_METHOD_1.0,10197
35011,35011,8,MDB_HOSPITAL_FLOW_METHOD_1.0,10198
35011,35011,79,MDB_HOSPITAL_FLOW_METHOD_1.0,10199
35011,35011,11,MDB_HOSPITAL_FLOW_METHOD_1.0,10201
35011,35016,33,MDB_HOSPITAL_FLOW_METHOD_1.0,10202
35156,35155,24,MDB_HOSPITAL_FLOW_METHOD_1.0,10203
35093,35091,5,MDB_HOSPITAL_FLOW_METHOD_1.0,10204
35093,35093,21,MDB_HOSPITAL_FLOW_METHOD_1.0,10205
35093,35093,33,MDB_HOSPITAL_FLOW_METHOD_1.0,10206
35065,35062,21,MDB_HOSPITAL_FLOW_METHOD_1.0,10214
35131,31016,5,MDB_HOSPITAL_FLOW_METHOD_1.0,10215
35131,35132,115,MDB_HOSPITAL_FLOW_METHOD_1.0,10216
35131,35132,22,MDB_HOSPITAL_FLOW_METHOD_1.0,10217
35153,35151,7,MDB_HOSPITAL_FLOW_METHOD_1.0,10218
35153,35155,5,MDB_HOSPITAL_FLOW_METHOD_1.0,10220
35063,35063,19,MDB_HOSPITAL_FLOW_METHOD_1.0,10226
35163,35163,39,MDB_HOSPITAL_FLOW_METHOD_1.0,10229
35163,35163,22,MDB_HOSPITAL_FLOW_METHOD_1.0,10232
35032,35031,51,MDB_HOSPITAL_FLOW_METHOD_1.0,10233
35032,35033,5,MDB_HOSPITAL_FLOW_METHOD_1.0,10234
35032,35033,7,MDB_HOSPITAL_FLOW_METHOD_1.0,10235
35032,35132,15,MDB_HOSPITAL_FLOW_METHOD_1.0,10237
35032,35032,6,MDB_HOSPITAL_FLOW_METHOD_1.0,10238
35172,35141,44,MDB_HOSPITAL_FLOW_METHOD_1.0,10241
35155,35155,138,MDB_HOSPITAL_FLOW_METHOD_1.0,10245
35091,35091,40,MDB_HOSPITAL_FLOW_METHOD_1.0,10246
35091,35016,7,MDB_HOSPITAL_FLOW_METHOD_1.0,10248
35131,35132,52,MDB_HOSPITAL_FLOW_METHOD_1.0,10249
35131,35132,14,MDB_HOSPITAL_FLOW_METHOD_1.0,10250
35041,35141,38,MDB_HOSPITAL_FLOW_METHOD_1.0,10255
35041,35041,1316,MDB_HOSPITAL_FLOW_METHOD_1.0,10257
35041,35041,38,MDB_HOSPITAL_FLOW_METHOD_1.0,10259
35041,35016,19,MDB_HOSPITAL_FLOW_METHOD_1.0,10261
35063,35063,7,MDB_HOSPITAL_FLOW_METHOD_1.0,10264
35063,35064,14,MDB_HOSPITAL_FLOW_METHOD_1.0,10265
35063,35063,18,MDB_HOSPITAL_FLOW_METHOD_1.0,10266
35062,35062,6,MDB_HOSPITAL_FLOW_METHOD_1.0,10270
35112,35112,97,MDB_HOSPITAL_FLOW_METHOD_1.0,10271
35114,35114,52,MDB_HOSPITAL_FLOW_METHOD_1.0,10275
35114,35112,139,MDB_HOSPITAL_FLOW_METHOD_1.0,10276
35114,35114,24,MDB_HOSPITAL_FLOW_METHOD_1.0,10277
35112,35112,2077,MDB_HOSPITAL_FLOW_METHOD_1.0,10280
35112,35132,6,MDB_HOSPITAL_FLOW_METHOD_1.0,10282
35112,35095,17,MDB_HOSPITAL_FLOW_METHOD_1.0,10285
35114,35112,122,MDB_HOSPITAL_FLOW_METHOD_1.0,10291
35114,35114,383,MDB_HOSPITAL_FLOW_METHOD_1.0,10292
35065,35063,26,MDB_HOSPITAL_FLOW_METHOD_1.0,10295
35065,35064,23,MDB_HOSPITAL_FLOW_METHOD_1.0,10296
35065,35065,44,MDB_HOSPITAL_FLOW_METHOD_1.0,10297
35065,35065,16,MDB_HOSPITAL_FLOW_METHOD_1.0,10298
35113,35112,19,MDB_HOSPITAL_FLOW_METHOD_1.0,10301
35113,35113,41,MDB_HOSPITAL_FLOW_METHOD_1.0,10302
35095,35091,9,MDB_HOSPITAL_FLOW_METHOD_1.0,10303
35172,35141,21,MDB_HOSPITAL_FLOW_METHOD_1.0,10308
35172,35172,11,MDB_HOSPITAL_FLOW_METHOD_1.0,10309
35093,35091,24,MDB_HOSPITAL_FLOW_METHOD_1.0,10312
35093,35093,28,MDB_HOSPITAL_FLOW_METHOD_1.0,10314
35103,35104,7,MDB_HOSPITAL_FLOW_METHOD_1.0,10316
35113,35112,119,MDB_HOSPITAL_FLOW_METHOD_1.0,10318
35113,35113,155,MDB_HOSPITAL_FLOW_METHOD_1.0,10319
35174,35141,8,MDB_HOSPITAL_FLOW_METHOD_1.0,10321
35112,35112,131,MDB_HOSPITAL_FLOW_METHOD_1.0,10323
35112,35112,5,MDB_HOSPITAL_FLOW_METHOD_1.0,10325
35062,35016,6,MDB_HOSPITAL_FLOW_METHOD_1.0,10330
35121,35143,13,MDB_HOSPITAL_FLOW_METHOD_1.0,10331
35121,35121,34,MDB_HOSPITAL_FLOW_METHOD_1.0,10334
35121,35163,36,MDB_HOSPITAL_FLOW_METHOD_1.0,10336
35081,35081,7,MDB_HOSPITAL_FLOW_METHOD_1.0,10337
35032,35031,12,MDB_HOSPITAL_FLOW_METHOD_1.0,10340
35162,35163,8,MDB_HOSPITAL_FLOW_METHOD_1.0,10344
35094,35091,6,MDB_HOSPITAL_FLOW_METHOD_1.0,10347
35094,35093,5,MDB_HOSPITAL_FLOW_METHOD_1.0,10349
35112,35112,14,MDB_HOSPITAL_FLOW_METHOD_1.0,10351
35015,35011,21,MDB_HOSPITAL_FLOW_METHOD_1.0,10355
35015,35015,149,MDB_HOSPITAL_FLOW_METHOD_1.0,10357
35015,35015,15,MDB_HOSPITAL_FLOW_METHOD_1.0,10358
35015,35016,14,MDB_HOSPITAL_FLOW_METHOD_1.0,10360
35132,26010,6,MDB_HOSPITAL_FLOW_METHOD_1.0,10361
35132,35081,5,MDB_HOSPITAL_FLOW_METHOD_1.0,10368
35132,35141,5,MDB_HOSPITAL_FLOW_METHOD_1.0,10371
35132,35065,69,MDB_HOSPITAL_FLOW_METHOD_1.0,10373
35132,35132,2606,MDB_HOSPITAL_FLOW_METHOD_1.0,10376
35132,35132,66,MDB_HOSPITAL_FLOW_METHOD_1.0,10377
35132,35016,25,MDB_HOSPITAL_FLOW_METHOD_1.0,10378
35132,35132,91,MDB_HOSPITAL_FLOW_METHOD_1.0,10379
35132,35095,36,MDB_HOSPITAL_FLOW_METHOD_1.0,10380
35162,35163,8,MDB_HOSPITAL_FLOW_METHOD_1.0,10384
35031,35031,19,MDB_HOSPITAL_FLOW_METHOD_1.0,10388
35095,35091,13,MDB_HOSPITAL_FLOW_METHOD_1.0,10392
35095,35093,5,MDB_HOSPITAL_FLOW_METHOD_1.0,10394
35104,35104,304,MDB_HOSPITAL_FLOW_METHOD_1.0,10399
35103,35104,98,MDB_HOSPITAL_FLOW_METHOD_1.0,10402
35103,35103,26,MDB_HOSPITAL_FLOW_METHOD_1.0,10403
35015,35015,71,MDB_HOSPITAL_FLOW_METHOD_1.0,10406
35015,35015,12,MDB_HOSPITAL_FLOW_METHOD_1.0,10407
35157,35151,16,MDB_HOSPITAL_FLOW_METHOD_1.0,10410
35157,35157,5,MDB_HOSPITAL_FLOW_METHOD_1.0,10411
35115,35112,133,MDB_HOSPITAL_FLOW_METHOD_1.0,10413
35115,35115,137,MDB_HOSPITAL_FLOW_METHOD_1.0,10415
35172,35141,18,MDB_HOSPITAL_FLOW_METHOD_1.0,10418
35021,35023,5,MDB_HOSPITAL_FLOW_METHOD_1.0,10420
35065,35065,83,MDB_HOSPITAL_FLOW_METHOD_1.0,10426
35091,35091,7,MDB_HOSPITAL_FLOW_METHOD_1.0,10427
35151,35151,38,MDB_HOSPITAL_FLOW_METHOD_1.0,10428
35082,35081,17,MDB_HOSPITAL_FLOW_METHOD_1.0,10432
35082,35083,9,MDB_HOSPITAL_FLOW_METHOD_1.0,10433
35082,35082,32,MDB_HOSPITAL_FLOW_METHOD_1.0,10435
35011,35141,20,MDB_HOSPITAL_FLOW_METHOD_1.0,10437
35011,35011,31,MDB_HOSPITAL_FLOW_METHOD_1.0,10438
35011,35011,5,MDB_HOSPITAL_FLOW_METHOD_1.0,10439
35011,35016,5,MDB_HOSPITAL_FLOW_METHOD_1.0,10440
35091,35091,21,MDB_HOSPITAL_FLOW_METHOD_1.0,10441
35091,35093,13,MDB_HOSPITAL_FLOW_METHOD_1.0,10443
35091,35093,6,MDB_HOSPITAL_FLOW_METHOD_1.0,10444
35103,35101,16,MDB_HOSPITAL_FLOW_METHOD_1.0,10446
35103,35104,21,MDB_HOSPITAL_FLOW_METHOD_1.0,10447
35163,35072,6,MDB_HOSPITAL_FLOW_METHOD_1.0,10450
35163,35072,9,MDB_HOSPITAL_FLOW_METHOD_1.0,10451
35163,35163,361,MDB_HOSPITAL_FLOW_METHOD_1.0,10453
35163,35163,11,MDB_HOSPITAL_FLOW_METHOD_1.0,10456
35163,35065,18,MDB_HOSPITAL_FLOW_METHOD_1.0,10458
35163,35132,16,MDB_HOSPITAL_FLOW_METHOD_1.0,10459
35163,35163,147,MDB_HOSPITAL_FLOW_METHOD_1.0,10460
35163,35163,9,MDB_HOSPITAL_FLOW_METHOD_1.0,10461
35094,35091,5,MDB_HOSPITAL_FLOW_METHOD_1.0,10462
35094,35093,39,MDB_HOSPITAL_FLOW_METHOD_1.0,10464
35094,35093,6,MDB_HOSPITAL_FLOW_METHOD_1.0,10465
35094,35094,20,MDB_HOSPITAL_FLOW_METHOD_1.0,10467
35112,35112,35,MDB_HOSPITAL_FLOW_METHOD_1.0,10468
35151,35151,59,MDB_HOSPITAL_FLOW_METHOD_1.0,10471
35153,35151,8,MDB_HOSPITAL_FLOW_METHOD_1.0,10474
35072,35072,33,MDB_HOSPITAL_FLOW_METHOD_1.0,10476
35072,35074,203,MDB_HOSPITAL_FLOW_METHOD_1.0,10477
35072,35072,13,MDB_HOSPITAL_FLOW_METHOD_1.0,10478
35072,35072,170,MDB_HOSPITAL_FLOW_METHOD_1.0,10480
35072,35141,40,MDB_HOSPITAL_FLOW_METHOD_1.0,10481
35171,35171,12,MDB_HOSPITAL_FLOW_METHOD_1.0,10484
35152,35151,6,MDB_HOSPITAL_FLOW_METHOD_1.0,10486
35101,35104,10,MDB_HOSPITAL_FLOW_METHOD_1.0,10488
35133,35133,5,MDB_HOSPITAL_FLOW_METHOD_1.0,10489
35142,35142,64,MDB_HOSPITAL_FLOW_METHOD_1.0,10492
35142,35141,42,MDB_HOSPITAL_FLOW_METHOD_1.0,10493
35142,35142,6,MDB_HOSPITAL_FLOW_METHOD_1.0,10494
35094,35091,54,MDB_HOSPITAL_FLOW_METHOD_1.0,10495
35094,35092,5,MDB_HOSPITAL_FLOW_METHOD_1.0,10496
35094,35093,75,MDB_HOSPITAL_FLOW_METHOD_1.0,10497
35094,35093,26,MDB_HOSPITAL_FLOW_METHOD_1.0,10499
35094,35094,9,MDB_HOSPITAL_FLOW_METHOD_1.0,10501
35033,35031,5,MDB_HOSPITAL_FLOW_METHOD_1.0,10502
35033,35132,5,MDB_HOSPITAL_FLOW_METHOD_1.0,10504
35152,35151,100,MDB_HOSPITAL_FLOW_METHOD_1.0,10506
35152,35065,36,MDB_HOSPITAL_FLOW_METHOD_1.0,10507
35152,35155,5,MDB_HOSPITAL_FLOW_METHOD_1.0,10511
35104,35104,38,MDB_HOSPITAL_FLOW_METHOD_1.0,10513
35011,35141,15,MDB_HOSPITAL_FLOW_METHOD_1.0,10515
35011,35011,70,MDB_HOSPITAL_FLOW_METHOD_1.0,10517
35011,35016,9,MDB_HOSPITAL_FLOW_METHOD_1.0,10518
35011,52011,7,MDB_HOSPITAL_FLOW_METHOD_1.0,10519
35031,35031,8,MDB_HOSPITAL_FLOW_METHOD_1.0,10520
35103,35101,24,MDB_HOSPITAL_FLOW_METHOD_1.0,10523
35103,35104,22,MDB_HOSPITAL_FLOW_METHOD_1.0,10525
35111,35112,15,MDB_HOSPITAL_FLOW_METHOD_1.0,10527
35153,35151,9,MDB_HOSPITAL_FLOW_METHOD_1.0,10528
35014,35014,23,MDB_HOSPITAL_FLOW_METHOD_1.0,10530
35014,35012,12,MDB_HOSPITAL_FLOW_METHOD_1.0,10531
35014,35014,29,MDB_HOSPITAL_FLOW_METHOD_1.0,10532
35014,35012,9,MDB_HOSPITAL_FLOW_METHOD_1.0,10535
35014,35014,12,MDB_HOSPITAL_FLOW_METHOD_1.0,10537
35014,35014,49,MDB_HOSPITAL_FLOW_METHOD_1.0,10540
35014,35016,32,MDB_HOSPITAL_FLOW_METHOD_1.0,10541
35014,35013,10,MDB_HOSPITAL_FLOW_METHOD_1.0,10542
35132,35132,22,MDB_HOSPITAL_FLOW_METHOD_1.0,10544
35132,35132,586,MDB_HOSPITAL_FLOW_METHOD_1.0,10545
35132,35132,8,MDB_HOSPITAL_FLOW_METHOD_1.0,10546
35132,35132,44,MDB_HOSPITAL_FLOW_METHOD_1.0,10548
35132,35132,79,MDB_HOSPITAL_FLOW_METHOD_1.0,10549
35132,35132,5,MDB_HOSPITAL_FLOW_METHOD_1.0,10550
35153,35151,6,MDB_HOSPITAL_FLOW_METHOD_1.0,10551
35112,35112,193,MDB_HOSPITAL_FLOW_METHOD_1.0,10553
35112,35112,20,MDB_HOSPITAL_FLOW_METHOD_1.0,10555
35015,31016,5,MDB_HOSPITAL_FLOW_METHOD_1.0,10560
35015,35011,7,MDB_HOSPITAL_FLOW_METHOD_1.0,10565
35015,35015,11,MDB_HOSPITAL_FLOW_METHOD_1.0,10567
35015,35015,2265,MDB_HOSPITAL_FLOW_METHOD_1.0,10570
35015,35015,22,MDB_HOSPITAL_FLOW_METHOD_1.0,10572
35015,35016,140,MDB_HOSPITAL_FLOW_METHOD_1.0,10574
35133,35132,31,MDB_HOSPITAL_FLOW_METHOD_1.0,10576
35133,35133,10,MDB_HOSPITAL_FLOW_METHOD_1.0,10577
35133,35132,9,MDB_HOSPITAL_FLOW_METHOD_1.0,10578
35072,35074,36,MDB_HOSPITAL_FLOW_METHOD_1.0,10580
35072,35072,10,MDB_HOSPITAL_FLOW_METHOD_1.0,10582
35072,35072,19,MDB_HOSPITAL_FLOW_METHOD_1.0,10583
35072,35141,61,MDB_HOSPITAL_FLOW_METHOD_1.0,10584
35142,35142,139,MDB_HOSPITAL_FLOW_METHOD_1.0,10586
35142,35141,37,MDB_HOSPITAL_FLOW_METHOD_1.0,10587
35174,35141,54,MDB_HOSPITAL_FLOW_METHOD_1.0,10588
35112,35112,66,MDB_HOSPITAL_FLOW_METHOD_1.0,10591
35041,33005,13,MDB_HOSPITAL_FLOW_METHOD_1.0,10594
35041,35141,50,MDB_HOSPITAL_FLOW_METHOD_1.0,10599
35041,35041,6,MDB_HOSPITAL_FLOW_METHOD_1.0,10601
35041,35041,797,MDB_HOSPITAL_FLOW_METHOD_1.0,10602
35041,35016,10,MDB_HOSPITAL_FLOW_METHOD_1.0,10603
35041,35041,6,MDB_HOSPITAL_FLOW_METHOD_1.0,10604
35174,35141,40,MDB_HOSPITAL_FLOW_METHOD_1.0,10607
35015,35015,14,MDB_HOSPITAL_FLOW_METHOD_1.0,10612
35015,35011,5,MDB_HOSPITAL_FLOW_METHOD_1.0,10616
35015,35015,92,MDB_HOSPITAL_FLOW_METHOD_1.0,10618
35015,35015,1636,MDB_HOSPITAL_FLOW_METHOD_1.0,10619
35015,35016,112,MDB_HOSPITAL_FLOW_METHOD_1.0,10620
35015,35015,7,MDB_HOSPITAL_FLOW_METHOD_1.0,10624
35015,35015,142,MDB_HOSPITAL_FLOW_METHOD_1.0,10628
35015,35015,375,MDB_HOSPITAL_FLOW_METHOD_1.0,10630
35015,35016,77,MDB_HOSPITAL_FLOW_METHOD_1.0,10631
35032,35031,131,MDB_HOSPITAL_FLOW_METHOD_1.0,10633
35032,35072,7,MDB_HOSPITAL_FLOW_METHOD_1.0,10634
35032,35033,5,MDB_HOSPITAL_FLOW_METHOD_1.0,10635
35032,35065,28,MDB_HOSPITAL_FLOW_METHOD_1.0,10637
35032,35033,37,MDB_HOSPITAL_FLOW_METHOD_1.0,10639
35032,35104,9,MDB_HOSPITAL_FLOW_METHOD_1.0,10641
35032,35032,350,MDB_HOSPITAL_FLOW_METHOD_1.0,10642
35032,35016,7,MDB_HOSPITAL_FLOW_METHOD_1.0,10643
35153,35151,6,MDB_HOSPITAL_FLOW_METHOD_1.0,10644
35142,35142,494,MDB_HOSPITAL_FLOW_METHOD_1.0,10647
35142,35141,385,MDB_HOSPITAL_FLOW_METHOD_1.0,10648
35142,35142,13,MDB_HOSPITAL_FLOW_METHOD_1.0,10649
35142,35016,13,MDB_HOSPITAL_FLOW_METHOD_1.0,10650
35154,35151,12,MDB_HOSPITAL_FLOW_METHOD_1.0,10651
35154,35041,5,MDB_HOSPITAL_FLOW_METHOD_1.0,10652
35111,35112,8,MDB_HOSPITAL_FLOW_METHOD_1.0,10655
35082,35081,123,MDB_HOSPITAL_FLOW_METHOD_1.0,10656
35082,35083,29,MDB_HOSPITAL_FLOW_METHOD_1.0,10657
35082,35132,13,MDB_HOSPITAL_FLOW_METHOD_1.0,10658
35082,35082,7,MDB_HOSPITAL_FLOW_METHOD_1.0,10659
35081,35081,10,MDB_HOSPITAL_FLOW_METHOD_1.0,10660
35172,35141,8,MDB_HOSPITAL_FLOW_METHOD_1.0,10662
35143,35142,158,MDB_HOSPITAL_FLOW_METHOD_1.0,10666
35143,35141,94,MDB_HOSPITAL_FLOW_METHOD_1.0,10667
35155,35151,34,MDB_HOSPITAL_FLOW_METHOD_1.0,10675
35155,35062,36,MDB_HOSPITAL_FLOW_METHOD_1.0,10678
35155,35152,18,MDB_HOSPITAL_FLOW_METHOD_1.0,10680
35155,35155,3911,MDB_HOSPITAL_FLOW_METHOD_1.0,10682
35171,35141,5,MDB_HOSPITAL_FLOW_METHOD_1.0,10693
35171,35171,41,MDB_HOSPITAL_FLOW_METHOD_1.0,10694
35171,35171,3635,MDB_HOSPITAL_FLOW_METHOD_1.0,10696
35171,35016,33,MDB_HOSPITAL_FLOW_METHOD_1.0,10697
35013,35016,8,MDB_HOSPITAL_FLOW_METHOD_1.0,10704
35013,35013,5,MDB_HOSPITAL_FLOW_METHOD_1.0,10705
